episode,total_reward,initial_cost,final_cost,cost_reduction,percent_reduction,exploration_rate,unique_actions,steps_taken,action_sequence
1,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.995,22,30,"35,60,8,30,60,67,23,59,26,9,87,27,7,8,26,69,34,23,45,21,23,58,10,34,37,27,14,76,11,23"
2,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.990025,29,30,"36,55,13,67,86,66,39,44,75,70,79,48,34,12,84,68,33,73,43,24,69,67,56,42,83,23,87,49,25,8"
3,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.985074875,25,30,"70,74,36,12,28,58,74,76,63,80,64,76,32,8,4,65,29,35,30,42,19,24,32,82,41,54,86,82,80,77"
4,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9801495006250001,26,30,"73,31,23,80,72,36,4,75,57,57,57,16,11,52,87,81,38,18,32,47,28,56,19,8,57,81,45,62,3,76"
5,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9752487531218751,26,30,"16,53,34,70,0,48,56,1,80,48,16,68,3,8,79,85,65,83,64,76,16,47,9,67,20,75,57,58,47,44"
6,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9703725093562657,24,30,"18,69,44,59,81,52,77,5,86,75,73,32,70,63,34,34,83,0,37,73,28,53,52,47,42,37,19,44,35,47"
7,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9655206468094844,26,30,"83,55,9,16,6,13,45,20,1,75,81,27,71,77,69,37,42,45,57,85,17,67,12,52,37,0,18,87,83,67"
8,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.960693043575437,27,30,"59,28,84,64,42,56,18,32,40,11,55,26,20,38,81,40,14,16,53,71,19,61,49,0,0,49,22,5,7,67"
9,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9558895783575597,24,30,"41,0,17,19,41,1,39,25,87,3,37,2,31,0,24,36,55,17,73,18,66,55,8,20,12,0,60,3,49,72"
10,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9511101304657719,27,30,"16,45,83,18,11,9,62,42,85,89,49,66,25,21,17,66,86,7,23,39,77,17,73,22,41,43,45,35,12,82"
11,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.946354579813443,25,30,"42,38,54,69,37,13,55,44,24,30,27,49,27,25,11,54,15,62,15,14,47,52,24,87,7,0,63,84,66,24"
12,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9416228069143757,20,30,"16,81,0,85,68,53,0,83,61,60,13,70,0,66,5,86,51,0,29,68,7,42,53,60,8,8,68,29,12,16"
13,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9369146928798039,23,30,"31,57,51,89,17,0,62,26,56,88,31,7,74,69,76,57,21,14,54,35,18,3,14,54,0,20,3,4,14,44"
14,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9322301194154049,24,30,"12,0,14,64,29,4,20,38,4,68,22,15,53,43,57,28,13,69,50,61,18,68,15,58,0,34,18,82,29,65"
15,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9275689688183278,26,30,"57,13,4,42,64,20,0,85,5,56,38,68,26,21,73,34,17,43,0,59,12,56,51,5,9,69,81,68,25,7"
16,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9229311239742362,22,30,"82,76,47,50,52,70,52,20,48,87,51,81,48,20,28,21,30,37,78,46,14,42,42,33,47,0,26,30,81,42"
17,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.918316468354365,26,30,"68,47,64,12,0,79,33,58,80,18,0,16,7,6,2,48,15,62,0,57,76,31,70,46,0,32,71,38,66,0"
18,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9137248860125932,26,30,"77,74,10,0,59,87,12,24,30,7,21,57,0,46,14,37,35,15,60,58,2,54,0,16,68,25,15,80,22,80"
19,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9091562615825302,25,30,"66,82,74,17,28,26,0,31,43,52,29,0,4,70,77,13,68,27,32,0,73,71,0,51,23,36,70,15,76,77"
20,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9046104802746175,24,30,"40,57,10,40,27,0,21,83,79,31,36,6,63,58,0,13,77,21,10,52,76,65,29,56,0,80,37,12,34,0"
21,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.9000874278732445,25,30,"81,50,0,59,4,6,30,83,89,16,69,45,7,0,59,0,31,14,34,17,74,54,39,77,58,43,83,3,6,86"
22,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8955869907338783,22,30,"16,0,0,62,7,37,21,47,20,74,55,77,39,16,67,82,0,31,56,2,84,36,3,39,36,16,0,21,22,32"
23,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8911090557802088,25,30,"81,19,8,54,74,73,68,68,66,50,21,89,72,9,2,24,82,0,62,89,73,85,27,35,85,70,75,0,16,42"
24,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8866535105013078,23,30,"21,85,80,88,9,88,16,22,28,33,68,6,0,33,23,57,2,54,40,67,29,22,0,6,0,9,44,51,89,35"
25,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8822202429488013,26,30,"54,57,0,55,63,74,20,16,67,66,25,53,75,87,40,83,16,13,49,42,13,19,3,42,61,22,48,72,0,24"
26,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8778091417340573,27,30,"79,29,73,45,87,19,23,51,38,21,18,86,74,44,43,0,62,84,56,23,72,57,69,76,8,46,69,50,62,66"
27,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8734200960253871,23,30,"60,9,7,23,37,26,47,9,20,88,71,26,29,36,0,16,37,0,83,59,44,69,69,79,80,81,16,32,79,68"
28,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8690529955452602,23,30,"67,42,12,39,0,75,12,74,16,70,26,65,5,89,42,13,69,71,72,16,89,79,42,5,85,1,38,60,76,0"
29,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8647077305675338,23,30,"16,52,63,40,50,69,28,17,84,40,3,13,0,23,78,84,69,77,77,72,83,34,83,68,69,30,17,86,46,43"
30,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8603841919146962,23,30,"36,24,32,71,11,63,79,16,70,62,62,42,78,69,19,82,51,60,79,60,34,49,39,75,71,16,53,8,69,62"
31,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8560822709551227,25,30,"67,0,8,84,89,66,78,0,13,16,53,1,9,0,42,56,51,51,49,51,55,29,45,57,52,20,6,0,33,22"
32,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.851801859600347,22,30,"10,77,0,83,87,47,42,66,1,85,37,15,87,0,47,23,0,77,27,0,29,21,0,23,67,12,8,73,55,45"
33,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8475428503023453,24,30,"77,62,83,55,73,50,0,42,83,16,58,28,86,0,60,74,79,72,76,77,86,28,9,24,0,48,43,33,34,71"
34,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8433051360508336,24,30,"25,14,28,59,33,32,25,0,35,10,36,81,4,35,14,9,48,12,73,8,59,54,39,87,25,44,83,24,12,43"
35,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8390886103705794,20,30,"87,71,82,21,0,21,24,19,69,72,22,12,22,0,0,44,0,0,75,8,21,48,51,65,12,72,89,0,18,35"
36,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8348931673187264,24,30,"43,87,3,45,49,76,72,3,4,74,0,0,46,61,3,87,73,0,63,17,36,42,60,75,72,86,10,55,85,39"
37,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8307187014821328,19,30,"27,0,0,67,9,46,84,0,43,43,77,72,0,47,18,75,27,71,43,0,0,51,18,0,2,39,49,45,56,84"
38,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8265651079747222,25,30,"71,6,22,0,0,85,58,56,76,26,86,67,33,65,24,0,62,65,0,0,25,82,63,40,21,4,7,70,48,75"
39,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8224322824348486,23,30,"16,0,68,84,0,87,0,43,39,35,12,75,5,72,68,20,0,55,40,54,35,47,66,0,15,78,71,51,0,8"
40,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8183201210226743,26,30,"16,33,83,20,30,73,79,74,48,68,79,7,76,38,54,54,12,44,0,67,75,31,15,46,70,52,84,50,0,67"
41,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8142285204175609,21,30,"28,0,0,0,2,77,67,25,36,12,85,87,84,0,45,48,64,72,0,25,43,78,75,0,14,19,75,2,0,56"
42,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.810157377815473,24,30,"85,14,3,0,11,20,27,41,24,23,61,59,8,49,65,81,31,0,42,86,34,0,65,0,0,21,4,60,0,6"
43,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8061065909263957,25,30,"81,83,0,18,78,0,6,36,75,26,43,89,61,0,19,23,88,13,81,4,54,22,35,77,49,68,0,69,78,39"
44,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.8020760579717637,24,30,"68,13,5,73,54,0,89,2,87,0,52,67,30,0,86,82,32,63,2,0,65,39,24,2,35,14,60,12,0,80"
45,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.798065677681905,25,30,"82,16,69,3,0,4,37,41,9,24,7,28,0,62,21,43,8,49,76,13,0,20,76,49,22,10,67,16,27,23"
46,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7940753492934954,22,30,"60,52,13,25,87,69,44,73,56,0,54,79,21,67,18,0,0,0,0,13,0,46,16,61,40,36,41,44,7,0"
47,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7901049725470279,24,30,"16,60,64,23,7,25,15,80,72,28,40,55,14,0,47,14,10,7,0,73,58,0,61,0,22,2,34,0,36,44"
48,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7861544476842928,23,30,"70,54,29,69,0,0,85,0,49,89,0,46,71,68,21,0,48,2,13,38,0,0,80,64,8,24,77,0,41,28"
49,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.7822236754458713,22,30,"86,37,0,0,21,0,80,41,68,0,72,85,52,0,79,72,72,83,63,65,12,88,60,75,69,17,0,62,40,0"
50,21.00400000000002,308.084,287.08,21.00400000000002,6.8176211682528205,0.778312557068642,21,30,"16,7,70,0,67,78,4,85,8,0,40,37,74,47,71,85,36,61,31,0,36,70,0,14,12,40,71,53,37,32"
