episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
10,7,14,bfloat16-fold,0.0,287.08,21.00400000000002,6.8176211682528205
10,8,24,constant_folding,0.0,287.08,21.00400000000002,6.8176211682528205
10,9,45,float-normalization-bf16,0.0,287.08,21.00400000000002,6.8176211682528205
10,10,35,defuser,0.0,287.08,21.00400000000002,6.8176211682528205
11,1,89,zero_sized_hlo_elimination,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
11,2,15,bfloat16-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
11,3,82,test-only-algebraic-simplifier-with-onednn-enabled,0.0,287.08,21.00400000000002,6.8176211682528205
11,4,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
11,5,40,dynamic-dimension-simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
11,6,33,cse_barrier_expander,0.0,287.08,21.00400000000002,6.8176211682528205
11,7,71,reshape-mover,0.0,287.08,21.00400000000002,6.8176211682528205
11,8,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
11,9,38,dot_decomposer,0.0,287.08,21.00400000000002,6.8176211682528205
11,10,5,all-gather-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
12,1,74,rng-expander,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
12,2,25,control-dep-remover,0.0,287.08,21.00400000000002,6.8176211682528205
12,3,48,hlo-constant-splitter,0.0,287.08,21.00400000000002,6.8176211682528205
12,4,36,despecializer,0.0,287.08,21.00400000000002,6.8176211682528205
12,5,36,despecializer,0.0,287.08,21.00400000000002,6.8176211682528205
12,6,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
12,7,37,dot-merger,0.0,287.08,21.00400000000002,6.8176211682528205
12,8,10,ar-crs-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
12,9,33,cse_barrier_expander,0.0,287.08,21.00400000000002,6.8176211682528205
12,10,23,conditional-canonicalizer,0.0,287.08,21.00400000000002,6.8176211682528205
13,1,86,tree_reduction_rewriter,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
13,2,30,convolution-group-converter,0.0,287.08,21.00400000000002,6.8176211682528205
13,3,35,defuser,0.0,287.08,21.00400000000002,6.8176211682528205
13,4,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
13,5,23,conditional-canonicalizer,0.0,287.08,21.00400000000002,6.8176211682528205
13,6,61,memory-space-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
13,7,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
13,8,54,host-offloader,0.0,287.08,21.00400000000002,6.8176211682528205
13,9,27,convert-memory-placement-to-internal-annotations,0.0,287.08,21.00400000000002,6.8176211682528205
13,10,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
14,1,30,convolution-group-converter,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
14,2,61,memory-space-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
14,3,5,all-gather-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
14,4,58,instruction-hoister,0.0,287.08,21.00400000000002,6.8176211682528205
14,5,84,test-only-foo2bar,0.0,287.08,21.00400000000002,6.8176211682528205
14,6,24,constant_folding,0.0,287.08,21.00400000000002,6.8176211682528205
14,7,72,result_caster,0.0,287.08,21.00400000000002,6.8176211682528205
14,8,72,result_caster,0.0,287.08,21.00400000000002,6.8176211682528205
14,9,76,simplify-fp-conversions,0.0,287.08,21.00400000000002,6.8176211682528205
14,10,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
15,1,16,broadcast_canonicalizer,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
15,2,32,convolution_4d_expander,0.0,287.08,21.00400000000002,6.8176211682528205
15,3,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
15,4,42,eigh_expander,0.0,287.08,21.00400000000002,6.8176211682528205
15,5,32,convolution_4d_expander,0.0,287.08,21.00400000000002,6.8176211682528205
15,6,47,gather_simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
15,7,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
15,8,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
15,9,31,convolution-pred-expander,0.0,287.08,21.00400000000002,6.8176211682528205
15,10,88,while-loop-trip-count-annotator,0.0,287.08,21.00400000000002,6.8176211682528205
16,1,89,zero_sized_hlo_elimination,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
16,2,89,zero_sized_hlo_elimination,0.0,287.08,21.00400000000002,6.8176211682528205
16,3,67,reduce-window-rewriter,0.0,287.08,21.00400000000002,6.8176211682528205
16,4,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
16,5,32,convolution_4d_expander,0.0,287.08,21.00400000000002,6.8176211682528205
16,6,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
16,7,35,defuser,0.0,287.08,21.00400000000002,6.8176211682528205
16,8,78,slice-sinker,0.0,287.08,21.00400000000002,6.8176211682528205
16,9,51,hlo-trivial-scheduler,0.0,287.08,21.00400000000002,6.8176211682528205
16,10,3,algsimp,0.0,287.08,21.00400000000002,6.8176211682528205
17,1,85,test-only-xla-builder,0.0,308.084,0.0,0.0
17,2,89,zero_sized_hlo_elimination,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
17,3,39,dot_dimension_merger,0.0,287.08,21.00400000000002,6.8176211682528205
17,4,62,operand_upcaster,0.0,287.08,21.00400000000002,6.8176211682528205
17,5,49,hlo-descheduler,0.0,287.08,21.00400000000002,6.8176211682528205
17,6,70,reshape-decomposer,0.0,287.08,21.00400000000002,6.8176211682528205
17,7,31,convolution-pred-expander,0.0,287.08,21.00400000000002,6.8176211682528205
17,8,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
17,9,46,fusion_constant_sinking,0.0,287.08,21.00400000000002,6.8176211682528205
17,10,76,simplify-fp-conversions,0.0,287.08,21.00400000000002,6.8176211682528205
18,1,70,reshape-decomposer,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
18,2,34,dce,0.0,287.08,21.00400000000002,6.8176211682528205
18,3,28,convert-mover,0.0,287.08,21.00400000000002,6.8176211682528205
18,4,48,hlo-constant-splitter,0.0,287.08,21.00400000000002,6.8176211682528205
18,5,73,rng-bit-generator-expander,0.0,287.08,21.00400000000002,6.8176211682528205
18,6,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
18,7,43,element_type_converter,0.0,287.08,21.00400000000002,6.8176211682528205
18,8,73,rng-bit-generator-expander,0.0,287.08,21.00400000000002,6.8176211682528205
18,9,3,algsimp,0.0,287.08,21.00400000000002,6.8176211682528205
18,10,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
19,1,73,rng-bit-generator-expander,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
19,2,34,dce,0.0,287.08,21.00400000000002,6.8176211682528205
19,3,36,despecializer,0.0,287.08,21.00400000000002,6.8176211682528205
19,4,86,tree_reduction_rewriter,0.0,287.08,21.00400000000002,6.8176211682528205
19,5,31,convolution-pred-expander,0.0,287.08,21.00400000000002,6.8176211682528205
19,6,27,convert-memory-placement-to-internal-annotations,0.0,287.08,21.00400000000002,6.8176211682528205
19,7,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
19,8,2,add-original-value,0.0,287.08,21.00400000000002,6.8176211682528205
19,9,41,dynamic-index-splitter,0.0,287.08,21.00400000000002,6.8176211682528205
19,10,84,test-only-foo2bar,0.0,287.08,21.00400000000002,6.8176211682528205
20,1,73,rng-bit-generator-expander,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
20,2,25,control-dep-remover,0.0,287.08,21.00400000000002,6.8176211682528205
20,3,15,bfloat16-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
20,4,77,simplify-sorts,0.0,287.08,21.00400000000002,6.8176211682528205
20,5,26,convert-async-collectives-to-sync,0.0,287.08,21.00400000000002,6.8176211682528205
20,6,24,constant_folding,0.0,287.08,21.00400000000002,6.8176211682528205
20,7,14,bfloat16-fold,0.0,287.08,21.00400000000002,6.8176211682528205
20,8,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
20,9,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
20,10,65,real_imag_expander,0.0,287.08,21.00400000000002,6.8176211682528205
21,1,63,optimize_input_output_buffer_alias,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
21,2,87,tuple-simplifier,0.0,287.08,21.00400000000002,6.8176211682528205
21,3,19,collective-transformation-reorderer,0.0,287.08,21.00400000000002,6.8176211682528205
21,4,18,collective-quantizer,0.0,287.08,21.00400000000002,6.8176211682528205
21,5,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
21,6,28,convert-mover,0.0,287.08,21.00400000000002,6.8176211682528205
21,7,50,hlo-memory-scheduler,0.0,287.08,21.00400000000002,6.8176211682528205
21,8,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,21.00400000000002,6.8176211682528205
21,9,29,convert_operand_folding,0.0,287.08,21.00400000000002,6.8176211682528205
21,10,26,convert-async-collectives-to-sync,0.0,287.08,21.00400000000002,6.8176211682528205
22,1,13,bf16-mixed-precision-removal,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
22,2,81,sub-byte-size-setter,0.0,287.08,21.00400000000002,6.8176211682528205
22,3,59,literal-canonicalizer,0.0,287.08,21.00400000000002,6.8176211682528205
22,4,50,hlo-memory-scheduler,0.0,287.08,21.00400000000002,6.8176211682528205
22,5,53,host-offload-legalize,0.0,287.08,21.00400000000002,6.8176211682528205
22,6,26,convert-async-collectives-to-sync,0.0,287.08,21.00400000000002,6.8176211682528205
22,7,5,all-gather-combiner,0.0,287.08,21.00400000000002,6.8176211682528205
22,8,21,comparison-expander,0.0,287.08,21.00400000000002,6.8176211682528205
22,9,59,literal-canonicalizer,0.0,287.08,21.00400000000002,6.8176211682528205
22,10,57,infeed-token-propagation,0.0,287.08,21.00400000000002,6.8176211682528205
23,1,70,reshape-decomposer,21.00400000000002,287.08,21.00400000000002,6.8176211682528205
