episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
4,8,71,reshape-mover,0.0,287.08,0.0,0.0
4,9,62,operand_upcaster,0.0,287.08,0.0,0.0
4,10,85,test-only-xla-builder,0.0,287.08,0.0,0.0
4,11,47,gather_simplifier,0.0,287.08,0.0,0.0
4,12,4,all-gather-bcast-reorder,0.0,287.08,0.0,0.0
4,13,14,bfloat16-fold,0.0,287.08,0.0,0.0
4,14,72,result_caster,0.0,287.08,0.0,0.0
4,15,33,cse_barrier_expander,0.0,287.08,0.0,0.0
4,16,17,cholesky_expander,0.0,287.08,0.0,0.0
4,17,59,literal-canonicalizer,0.0,287.08,0.0,0.0
4,18,12,batch-dot-simplification,0.0,287.08,0.0,0.0
4,19,6,all-gather-cse,0.0,287.08,0.0,0.0
4,20,42,eigh_expander,0.0,287.08,0.0,0.0
4,21,18,collective-quantizer,0.0,287.08,0.0,0.0
4,22,68,reorder-convert-reduce-add,0.0,287.08,0.0,0.0
4,23,56,indexed-array-analysis-printer-pass,0.0,287.08,0.0,0.0
4,24,21,comparison-expander,0.0,287.08,0.0,0.0
4,25,49,hlo-descheduler,0.0,287.08,0.0,0.0
4,26,49,hlo-descheduler,0.0,287.08,0.0,0.0
4,27,81,sub-byte-size-setter,0.0,287.08,0.0,0.0
4,28,1,ReduceWindowToReduceAndBroadcast,0.0,287.08,0.0,0.0
4,29,11,async-collective-creator,0.0,287.08,0.0,0.0
4,30,32,convolution_4d_expander,0.0,287.08,0.0,0.0
5,1,70,reshape-decomposer,0.0,287.08,0.0,0.0
5,2,20,collectives-schedule-linearizer,0.0,287.08,0.0,0.0
5,3,82,test-only-algebraic-simplifier-with-onednn-enabled,0.0,287.08,0.0,0.0
5,4,59,literal-canonicalizer,0.0,287.08,0.0,0.0
5,5,26,convert-async-collectives-to-sync,0.0,287.08,0.0,0.0
5,6,27,convert-memory-placement-to-internal-annotations,0.0,287.08,0.0,0.0
5,7,75,root-instruction-sinker,0.0,287.08,0.0,0.0
5,8,3,algsimp,0.0,287.08,0.0,0.0
5,9,12,batch-dot-simplification,0.0,287.08,0.0,0.0
5,10,71,reshape-mover,0.0,287.08,0.0,0.0
5,11,9,all-reduce-folder,0.0,287.08,0.0,0.0
5,12,79,stable-sort-expander,0.0,287.08,0.0,0.0
5,13,80,stochastic_convert_decomposer,0.0,287.08,0.0,0.0
5,14,6,all-gather-cse,0.0,287.08,0.0,0.0
5,15,85,test-only-xla-builder,0.0,287.08,0.0,0.0
5,16,55,host-offloading-prepare-elide-move-to-host,0.0,287.08,0.0,0.0
5,17,54,host-offloader,0.0,287.08,0.0,0.0
5,18,78,slice-sinker,0.0,287.08,0.0,0.0
5,19,21,comparison-expander,0.0,287.08,0.0,0.0
5,20,17,cholesky_expander,0.0,287.08,0.0,0.0
5,21,71,reshape-mover,0.0,287.08,0.0,0.0
5,22,13,bf16-mixed-precision-removal,0.0,287.08,0.0,0.0
5,23,14,bfloat16-fold,0.0,287.08,0.0,0.0
5,24,48,hlo-constant-splitter,0.0,287.08,0.0,0.0
5,25,36,despecializer,0.0,287.08,0.0,0.0
5,26,38,dot_decomposer,0.0,287.08,0.0,0.0
5,27,30,convolution-group-converter,0.0,287.08,0.0,0.0
5,28,85,test-only-xla-builder,0.0,287.08,0.0,0.0
5,29,36,despecializer,0.0,287.08,0.0,0.0
5,30,2,add-original-value,0.0,287.08,0.0,0.0
6,1,10,ar-crs-combiner,0.0,287.08,0.0,0.0
6,2,5,all-gather-combiner,0.0,287.08,0.0,0.0
6,3,50,hlo-memory-scheduler,0.0,287.08,0.0,0.0
6,4,57,infeed-token-propagation,0.0,287.08,0.0,0.0
6,5,37,dot-merger,0.0,287.08,0.0,0.0
6,6,88,while-loop-trip-count-annotator,0.0,287.08,0.0,0.0
6,7,7,all-reduce-combiner,0.0,287.08,0.0,0.0
6,8,18,collective-quantizer,0.0,287.08,0.0,0.0
6,9,69,reorder-reduce-transpose,0.0,287.08,0.0,0.0
6,10,66,reduce-decomposer,0.0,287.08,0.0,0.0
6,11,78,slice-sinker,0.0,287.08,0.0,0.0
6,12,23,conditional-canonicalizer,0.0,287.08,0.0,0.0
6,13,41,dynamic-index-splitter,0.0,287.08,0.0,0.0
6,14,30,convolution-group-converter,0.0,287.08,0.0,0.0
6,15,68,reorder-convert-reduce-add,0.0,287.08,0.0,0.0
6,16,68,reorder-convert-reduce-add,0.0,287.08,0.0,0.0
6,17,12,batch-dot-simplification,0.0,287.08,0.0,0.0
6,18,43,element_type_converter,0.0,287.08,0.0,0.0
6,19,15,bfloat16-propagation,0.0,287.08,0.0,0.0
6,20,45,float-normalization-bf16,0.0,287.08,0.0,0.0
6,21,73,rng-bit-generator-expander,0.0,287.08,0.0,0.0
6,22,22,computation-deduplicator,0.0,287.08,0.0,0.0
6,23,53,host-offload-legalize,0.0,287.08,0.0,0.0
6,24,26,convert-async-collectives-to-sync,0.0,287.08,0.0,0.0
6,25,64,qr_expander,0.0,287.08,0.0,0.0
6,26,9,all-reduce-folder,0.0,287.08,0.0,0.0
6,27,15,bfloat16-propagation,0.0,287.08,0.0,0.0
6,28,20,collectives-schedule-linearizer,0.0,287.08,0.0,0.0
6,29,64,qr_expander,0.0,287.08,0.0,0.0
6,30,89,zero_sized_hlo_elimination,0.0,287.08,0.0,0.0
7,1,47,gather_simplifier,0.0,287.08,0.0,0.0
7,2,29,convert_operand_folding,0.0,287.08,0.0,0.0
7,3,41,dynamic-index-splitter,0.0,287.08,0.0,0.0
7,4,55,host-offloading-prepare-elide-move-to-host,0.0,287.08,0.0,0.0
7,5,27,convert-memory-placement-to-internal-annotations,0.0,287.08,0.0,0.0
7,6,41,dynamic-index-splitter,0.0,287.08,0.0,0.0
7,7,51,hlo-trivial-scheduler,0.0,287.08,0.0,0.0
7,8,39,dot_dimension_merger,0.0,287.08,0.0,0.0
7,9,50,hlo-memory-scheduler,0.0,287.08,0.0,0.0
7,10,29,convert_operand_folding,0.0,287.08,0.0,0.0
7,11,56,indexed-array-analysis-printer-pass,0.0,287.08,0.0,0.0
7,12,17,cholesky_expander,0.0,287.08,0.0,0.0
7,13,4,all-gather-bcast-reorder,0.0,287.08,0.0,0.0
7,14,75,root-instruction-sinker,0.0,287.08,0.0,0.0
7,15,31,convolution-pred-expander,0.0,287.08,0.0,0.0
7,16,5,all-gather-combiner,0.0,287.08,0.0,0.0
7,17,12,batch-dot-simplification,0.0,287.08,0.0,0.0
7,18,36,despecializer,0.0,287.08,0.0,0.0
7,19,40,dynamic-dimension-simplifier,0.0,287.08,0.0,0.0
7,20,8,all-reduce-contiguous,0.0,287.08,0.0,0.0
7,21,66,reduce-decomposer,0.0,287.08,0.0,0.0
7,22,79,stable-sort-expander,0.0,287.08,0.0,0.0
7,23,83,test-only-bar2hello,0.0,287.08,0.0,0.0
7,24,38,dot_decomposer,0.0,287.08,0.0,0.0
7,25,28,convert-mover,0.0,287.08,0.0,0.0
7,26,41,dynamic-index-splitter,0.0,287.08,0.0,0.0
7,27,17,cholesky_expander,0.0,287.08,0.0,0.0
7,28,3,algsimp,0.0,287.08,0.0,0.0
7,29,11,async-collective-creator,0.0,287.08,0.0,0.0
7,30,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,287.08,0.0,0.0
8,1,21,comparison-expander,0.0,287.08,0.0,0.0
8,2,14,bfloat16-fold,0.0,287.08,0.0,0.0
8,3,18,collective-quantizer,0.0,287.08,0.0,0.0
8,4,47,gather_simplifier,0.0,287.08,0.0,0.0
8,5,55,host-offloading-prepare-elide-move-to-host,0.0,287.08,0.0,0.0
8,6,10,ar-crs-combiner,0.0,287.08,0.0,0.0
8,7,80,stochastic_convert_decomposer,0.0,287.08,0.0,0.0
8,8,15,bfloat16-propagation,0.0,287.08,0.0,0.0
8,9,22,computation-deduplicator,0.0,287.08,0.0,0.0
8,10,42,eigh_expander,0.0,287.08,0.0,0.0
8,11,52,host-memory-transfer-asyncifier,0.0,287.08,0.0,0.0
8,12,89,zero_sized_hlo_elimination,0.0,287.08,0.0,0.0
8,13,83,test-only-bar2hello,0.0,287.08,0.0,0.0
8,14,58,instruction-hoister,0.0,287.08,0.0,0.0
8,15,49,hlo-descheduler,0.0,287.08,0.0,0.0
8,16,53,host-offload-legalize,0.0,287.08,0.0,0.0
8,17,1,ReduceWindowToReduceAndBroadcast,0.0,287.08,0.0,0.0
8,18,65,real_imag_expander,0.0,287.08,0.0,0.0
8,19,60,logistic-expander,0.0,287.08,0.0,0.0
8,20,89,zero_sized_hlo_elimination,0.0,287.08,0.0,0.0
8,21,28,convert-mover,0.0,287.08,0.0,0.0
8,22,17,cholesky_expander,0.0,287.08,0.0,0.0
8,23,76,simplify-fp-conversions,0.0,287.08,0.0,0.0
8,24,15,bfloat16-propagation,0.0,287.08,0.0,0.0
8,25,12,batch-dot-simplification,0.0,287.08,0.0,0.0
8,26,62,operand_upcaster,0.0,287.08,0.0,0.0
8,27,20,collectives-schedule-linearizer,0.0,287.08,0.0,0.0
8,28,88,while-loop-trip-count-annotator,0.0,287.08,0.0,0.0
8,29,7,all-reduce-combiner,0.0,287.08,0.0,0.0
8,30,8,all-reduce-contiguous,0.0,287.08,0.0,0.0
9,1,40,dynamic-dimension-simplifier,0.0,287.08,0.0,0.0
9,2,76,simplify-fp-conversions,0.0,287.08,0.0,0.0
9,3,47,gather_simplifier,0.0,287.08,0.0,0.0
9,4,12,batch-dot-simplification,0.0,287.08,0.0,0.0
9,5,88,while-loop-trip-count-annotator,0.0,287.08,0.0,0.0
9,6,62,operand_upcaster,0.0,287.08,0.0,0.0
9,7,32,convolution_4d_expander,0.0,287.08,0.0,0.0
9,8,10,ar-crs-combiner,0.0,287.08,0.0,0.0
9,9,38,dot_decomposer,0.0,287.08,0.0,0.0
9,10,58,instruction-hoister,0.0,287.08,0.0,0.0
9,11,68,reorder-convert-reduce-add,0.0,287.08,0.0,0.0
