episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
1,1,15,bfloat16-propagation,0.0,147.124,0.0,0.0
1,2,11,async-collective-creator,0.0,147.124,0.0,0.0
1,3,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,147.124,0.0,0.0
