episode,step,action,action_name,reward,cost,cost_reduction_from_initial,percent_reduction
1,1,15,bfloat16-propagation,0.0,147.124,0.0,0.0
1,2,11,async-collective-creator,0.0,147.124,0.0,0.0
1,3,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,147.124,0.0,0.0
2,1,24,constant_folding,0.0,147.124,0.0,0.0
2,2,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,147.124,0.0,0.0
2,3,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,147.124,0.0,0.0
3,1,47,gather_simplifier,0.0,147.124,0.0,0.0
3,2,0,AssumeGatherIndicesInBoundRewriteToCopy,0.0,147.124,0.0,0.0
3,3,23,conditional-canonicalizer,0.0,147.124,0.0,0.0
